run_id,minute_index,station_id,cycle_time_sec,queue_length,vibration_mm_s,torque_nm,temperature_c
RUN-PB-013,47,EOL02,44.43,0,0.773,145.02,41.42
RUN-PB-013,47,EOL03,52.66,0,0.785,140.77,41.52
RUN-PB-013,47,EOL04,54.66,0,0.753,145.3,42.65
RUN-PB-013,47,EOL05,48.71,0,,,42.29
RUN-PB-013,47,EOL06,44.28,1,0.773,142.39,42.0
RUN-PB-013,47,EOL07,59.06,0,,,
RUN-PB-013,48,ST01,34.68,0,0.702,146.08,41.27
RUN-PB-013,48,ST02,39.27,2,0.752,143.55,40.72
RUN-PB-013,48,ST03,40.42,1,0.698,145.56,41.07
RUN-PB-013,48,ST04,35.85,1,0.778,,
RUN-PB-013,48,ST05,42.0,1,0.73,135.21,42.08
RUN-PB-013,48,ST06,44.34,0,,,
RUN-PB-013,48,B01,41.76,4,0.796,145.44,41.59
RUN-PB-013,48,B02,43.51,1,0.7,146.24,41.83
RUN-PB-013,48,B03,39.43,1,0.667,149.03,41.56
RUN-PB-013,48,B04,41.71,2,0.774,144.53,41.5
RUN-PB-013,48,B05,42.89,1,0.711,146.61,42.28
RUN-PB-013,48,B06,43.47,1,0.741,150.25,42.03
RUN-PB-013,48,B07,46.26,1,0.738,143.29,40.5
RUN-PB-013,48,B08,37.8,0,0.799,144.74,42.15
RUN-PB-013,48,B09,42.96,2,,146.53,
RUN-PB-013,48,B10,40.34,1,,150.85,
RUN-PB-013,48,B11,48.47,2,0.775,141.18,41.57
RUN-PB-013,48,B12,49.62,0,,,
RUN-PB-013,48,P01,47.24,0,,,41.88
RUN-PB-013,48,P02,55.79,0,0.696,144.86,40.64
RUN-PB-013,48,P03,57.44,1,0.811,143.23,41.7
RUN-PB-013,48,P04,44.16,1,0.678,144.66,42.07
RUN-PB-013,48,P05,41.67,1,0.768,142.71,41.86
RUN-PB-013,48,P06,39.12,1,,,41.43
RUN-PB-013,48,P07,45.48,0,0.748,146.35,41.76
RUN-PB-013,48,P08,45.23,1,0.804,145.91,43.02
RUN-PB-013,48,P09,60.16,0,0.801,142.46,42.09
RUN-PB-013,48,P10,51.61,0,,,
RUN-PB-013,48,BAT01,36.11,0,0.731,144.53,41.2
RUN-PB-013,48,BAT02,39.29,0,0.772,143.02,40.71
RUN-PB-013,48,BAT03,39.04,2,0.662,146.77,42.49
RUN-PB-013,48,BAT04,44.39,0,,,
RUN-PB-013,48,BAT05,43.84,0,0.83,148.24,42.52
RUN-PB-013,48,BAT06,50.11,3,0.692,145.97,41.57
RUN-PB-013,48,BAT07,41.88,1,0.731,144.66,40.3
RUN-PB-013,48,BAT08,54.57,0,0.762,146.72,41.39
RUN-PB-013,48,PT01,44.35,0,0.773,146.74,40.45
RUN-PB-013,48,PT02,47.56,1,0.774,142.44,42.78
RUN-PB-013,48,PT03,44.84,1,,142.8,
RUN-PB-013,48,PT04,39.72,0,0.75,145.06,43.25
RUN-PB-013,48,GA01,41.97,2,,145.05,
RUN-PB-013,48,GA02,44.71,1,0.788,153.26,41.89
RUN-PB-013,48,GA03,49.43,0,,,
RUN-PB-013,48,GA04,41.46,1,,145.86,
RUN-PB-013,48,GA05,39.35,0,0.628,142.73,41.94
RUN-PB-013,48,GA06,44.89,0,,,
RUN-PB-013,48,GA07,44.98,0,,,
RUN-PB-013,48,GA08,40.87,0,,144.13,
RUN-PB-013,48,GA09,45.69,0,,,
RUN-PB-013,48,GA10,46.96,0,0.645,142.36,43.03
RUN-PB-013,48,GA11,49.93,1,0.816,144.44,42.49
RUN-PB-013,48,GA12,45.38,1,0.711,149.11,42.78
RUN-PB-013,48,GA13,38.22,2,0.834,141.91,42.44
RUN-PB-013,48,GA14,42.25,0,0.806,143.85,40.93
RUN-PB-013,48,EOL01,45.7,1,,,42.44
RUN-PB-013,48,EOL02,43.34,0,0.721,145.51,41.92
RUN-PB-013,48,EOL03,50.54,1,0.769,146.86,42.47
RUN-PB-013,48,EOL04,55.2,1,0.748,148.37,41.35
RUN-PB-013,48,EOL05,47.68,0,,,41.3
RUN-PB-013,48,EOL06,44.23,1,0.703,146.58,42.15
RUN-PB-013,48,EOL07,59.46,0,,,
RUN-PB-013,49,ST01,34.99,2,0.694,143.1,40.83
RUN-PB-013,49,ST02,37.27,1,0.783,146.8,41.38
RUN-PB-013,49,ST03,39.59,1,0.73,143.14,42.15
RUN-PB-013,49,ST04,36.09,0,0.707,,
RUN-PB-013,49,ST05,40.89,0,0.729,141.22,42.12
RUN-PB-013,49,ST06,45.29,0,,,
RUN-PB-013,49,B01,42.23,0,0.731,144.52,40.93
RUN-PB-013,49,B02,44.01,1,0.783,144.22,42.16
RUN-PB-013,49,B03,41.17,1,0.81,148.95,40.42
RUN-PB-013,49,B04,41.13,3,0.701,147.33,41.36
RUN-PB-013,49,B05,43.32,2,0.78,144.73,41.94
RUN-PB-013,49,B06,43.23,0,0.665,148.44,43.14
RUN-PB-013,49,B07,46.23,0,0.765,143.84,42.87
RUN-PB-013,49,B08,38.69,1,0.7,144.64,43.95
RUN-PB-013,49,B09,40.89,0,,146.61,
RUN-PB-013,49,B10,40.33,1,,144.76,
RUN-PB-013,49,B11,47.69,1,0.669,144.96,41.55
RUN-PB-013,49,B12,50.52,0,,,
RUN-PB-013,49,P01,47.66,2,,,42.35
RUN-PB-013,49,P02,54.99,3,0.833,143.6,41.56
RUN-PB-013,49,P03,56.85,0,0.771,144.2,41.15
RUN-PB-013,49,P04,44.13,1,0.716,141.74,43.0
RUN-PB-013,49,P05,42.14,0,0.803,145.46,42.02
RUN-PB-013,49,P06,40.85,1,,,42.3
RUN-PB-013,49,P07,45.39,6,0.74,144.89,41.53
RUN-PB-013,49,P08,48.02,1,0.808,146.05,42.06
RUN-PB-013,49,P09,59.34,0,0.777,145.17,41.6
RUN-PB-013,49,P10,52.16,0,,,
RUN-PB-013,49,BAT01,35.96,1,0.702,144.51,43.71
RUN-PB-013,49,BAT02,41.16,2,0.688,146.03,41.79
RUN-PB-013,49,BAT03,37.53,2,0.66,145.79,41.3
RUN-PB-013,49,BAT04,46.31,0,,,
RUN-PB-013,49,BAT05,43.73,0,0.792,141.82,42.17
RUN-PB-013,49,BAT06,50.57,1,0.741,143.05,41.84
RUN-PB-013,49,BAT07,42.26,1,0.68,146.55,41.66
RUN-PB-013,49,BAT08,53.9,2,0.786,143.04,42.6
RUN-PB-013,49,PT01,45.25,0,0.741,147.19,42.05
RUN-PB-013,49,PT02,49.1,0,0.766,141.53,41.99
RUN-PB-013,49,PT03,44.52,0,,141.68,
RUN-PB-013,49,PT04,40.2,2,0.744,145.34,42.86
RUN-PB-013,49,GA01,42.59,2,,147.55,
RUN-PB-013,49,GA02,43.9,0,0.748,142.86,41.02
RUN-PB-013,49,GA03,50.49,0,,,
RUN-PB-013,49,GA04,41.77,1,,145.21,
RUN-PB-013,49,GA05,39.37,1,0.752,145.64,42.13
RUN-PB-013,49,GA06,45.56,0,,,
RUN-PB-013,49,GA07,44.5,0,,,
RUN-PB-013,49,GA08,40.47,2,,146.17,
RUN-PB-013,49,GA09,45.62,0,,,
RUN-PB-013,49,GA10,49.18,0,0.706,144.46,42.43
RUN-PB-013,49,GA11,50.19,0,0.774,145.21,41.93
RUN-PB-013,49,GA12,45.21,0,0.726,144.19,41.17
RUN-PB-013,49,GA13,38.81,0,0.84,142.53,41.93
RUN-PB-013,49,GA14,42.1,1,0.78,146.84,40.57
RUN-PB-013,49,EOL01,45.4,2,,,41.71
RUN-PB-013,49,EOL02,44.83,2,0.758,144.36,41.99
RUN-PB-013,49,EOL03,51.83,4,0.821,143.07,42.2
RUN-PB-013,49,EOL04,54.77,1,0.698,142.91,43.6
RUN-PB-013,49,EOL05,48.14,0,,,42.91
RUN-PB-013,49,EOL06,44.4,2,0.805,145.72,41.07
RUN-PB-013,49,EOL07,60.31,0,,,
RUN-PB-013,50,ST01,34.35,0,0.732,144.63,41.41
RUN-PB-013,50,ST02,37.09,1,0.776,143.84,42.3
RUN-PB-013,50,ST03,40.88,2,0.797,147.49,42.5
RUN-PB-013,50,ST04,36.55,2,0.745,,
RUN-PB-013,50,ST05,42.83,3,0.797,144.6,41.4
RUN-PB-013,50,ST06,44.97,0,,,
RUN-PB-013,50,B01,41.52,2,0.715,143.21,40.83
RUN-PB-013,50,B02,43.91,1,0.629,144.28,42.06
RUN-PB-013,50,B03,39.19,0,0.822,143.68,41.93
RUN-PB-013,50,B04,40.3,1,0.77,149.63,42.57
RUN-PB-013,50,B05,43.23,3,0.701,147.43,42.0
RUN-PB-013,50,B06,43.42,3,0.734,148.35,42.5
RUN-PB-013,50,B07,45.76,1,0.81,145.96,41.75
RUN-PB-013,50,B08,38.64,0,0.689,143.07,41.94
RUN-PB-013,50,B09,42.55,5,,142.53,
RUN-PB-013,50,B10,40.06,1,,144.99,
RUN-PB-013,50,B11,48.95,2,0.79,143.18,42.28
RUN-PB-013,50,B12,49.62,0,,,
RUN-PB-013,50,P01,47.93,1,,,42.7
RUN-PB-013,50,P02,55.03,2,0.798,143.56,42.76
RUN-PB-013,50,P03,58.02,0,0.703,143.22,41.35
RUN-PB-013,50,P04,43.76,2,0.719,150.38,41.81
RUN-PB-013,50,P05,42.29,3,0.757,147.9,41.07
RUN-PB-013,50,P06,40.24,1,,,43.63
RUN-PB-013,50,P07,45.01,0,0.62,140.58,41.81
RUN-PB-013,50,P08,46.99,0,0.723,148.79,41.98
RUN-PB-013,50,P09,60.68,1,0.856,144.04,42.52
RUN-PB-013,50,P10,51.69,0,,,
RUN-PB-013,50,BAT01,36.87,0,0.818,147.81,43.24
RUN-PB-013,50,BAT02,40.1,0,0.714,146.39,42.8
RUN-PB-013,50,BAT03,38.81,2,0.763,140.94,41.21
RUN-PB-013,50,BAT04,47.07,0,,,
RUN-PB-013,50,BAT05,43.94,0,0.776,150.08,42.73
RUN-PB-013,50,BAT06,50.53,0,0.777,144.31,42.46
RUN-PB-013,50,BAT07,42.95,1,0.69,143.4,41.43
RUN-PB-013,50,BAT08,53.79,1,0.76,147.63,41.44
RUN-PB-013,50,PT01,44.8,1,0.737,146.99,41.84
RUN-PB-013,50,PT02,47.53,2,0.723,146.26,42.58
RUN-PB-013,50,PT03,44.34,1,,144.02,
RUN-PB-013,50,PT04,40.49,6,0.702,142.56,41.44
RUN-PB-013,50,GA01,41.85,3,,146.49,
RUN-PB-013,50,GA02,44.21,0,0.804,149.39,42.69
RUN-PB-013,50,GA03,49.05,0,,,
RUN-PB-013,50,GA04,41.57,1,,145.6,
RUN-PB-013,50,GA05,38.54,0,0.746,146.89,43.09
RUN-PB-013,50,GA06,44.93,0,,,
RUN-PB-013,50,GA07,44.49,0,,,
RUN-PB-013,50,GA08,41.5,1,,137.81,
RUN-PB-013,50,GA09,45.38,0,,,
RUN-PB-013,50,GA10,48.13,0,0.705,141.3,42.28
RUN-PB-013,50,GA11,50.5,0,0.819,145.42,42.43
RUN-PB-013,50,GA12,44.8,2,0.757,138.44,41.84
RUN-PB-013,50,GA13,37.19,0,0.799,143.14,41.93
RUN-PB-013,50,GA14,41.94,1,0.738,143.64,41.68
RUN-PB-013,50,EOL01,46.65,0,,,41.88
RUN-PB-013,50,EOL02,43.85,1,0.709,147.56,41.64
RUN-PB-013,50,EOL03,52.01,1,0.745,144.18,42.3
RUN-PB-013,50,EOL04,53.65,2,0.728,144.63,42.11
RUN-PB-013,50,EOL05,47.47,1,,,41.7
RUN-PB-013,50,EOL06,44.77,0,0.724,142.32,40.81
RUN-PB-013,50,EOL07,59.95,0,,,
RUN-PB-013,51,ST01,36.03,2,0.776,141.42,42.09
RUN-PB-013,51,ST02,38.41,2,0.887,147.43,41.97
RUN-PB-013,51,ST03,39.7,1,0.824,149.98,41.67
RUN-PB-013,51,ST04,36.09,1,0.722,,
RUN-PB-013,51,ST05,42.09,0,0.812,148.99,43.06
RUN-PB-013,51,ST06,45.55,0,,,
RUN-PB-013,51,B01,41.49,0,0.75,144.19,42.74
RUN-PB-013,51,B02,43.97,1,0.697,145.39,42.01
RUN-PB-013,51,B03,38.67,2,0.778,137.66,42.61
RUN-PB-013,51,B04,40.92,2,0.752,143.85,43.11
RUN-PB-013,51,B05,43.31,1,0.78,144.63,42.74
RUN-PB-013,51,B06,43.99,1,0.752,146.74,42.07
RUN-PB-013,51,B07,47.03,1,0.695,146.03,42.35
RUN-PB-013,51,B08,37.2,2,0.809,144.46,43.09
RUN-PB-013,51,B09,41.84,2,,147.25,
RUN-PB-013,51,B10,40.1,1,,148.21,
RUN-PB-013,51,B11,47.54,2,0.644,142.81,41.86
RUN-PB-013,51,B12,49.7,0,,,
RUN-PB-013,51,P01,48.28,2,,,41.6
RUN-PB-013,51,P02,55.32,3,0.8,141.29,42.27
RUN-PB-013,51,P03,58.52,0,0.76,149.09,41.93
RUN-PB-013,51,P04,44.32,0,0.851,146.34,40.92
RUN-PB-013,51,P05,41.42,1,0.738,145.45,41.63
RUN-PB-013,51,P06,40.51,4,,,40.15
RUN-PB-013,51,P07,45.59,1,0.771,146.48,40.94
RUN-PB-013,51,P08,46.95,1,0.749,146.69,43.13
RUN-PB-013,51,P09,59.34,2,0.71,141.82,43.52
RUN-PB-013,51,P10,51.81,0,,,
RUN-PB-013,51,BAT01,35.39,1,0.718,144.8,41.37
RUN-PB-013,51,BAT02,40.22,2,0.703,145.3,43.45
RUN-PB-013,51,BAT03,38.17,2,0.723,145.47,40.78
RUN-PB-013,51,BAT04,45.87,0,,,
RUN-PB-013,51,BAT05,43.55,0,0.768,146.29,42.51
RUN-PB-013,51,BAT06,50.12,2,0.777,149.21,43.01
RUN-PB-013,51,BAT07,41.96,0,0.714,144.88,42.28
RUN-PB-013,51,BAT08,54.06,0,0.704,145.68,41.02
RUN-PB-013,51,PT01,44.78,3,0.815,147.51,41.72
RUN-PB-013,51,PT02,47.24,2,0.765,144.15,41.49
RUN-PB-013,51,PT03,43.81,0,,139.98,
RUN-PB-013,51,PT04,40.69,1,0.711,142.28,42.85
RUN-PB-013,51,GA01,41.96,0,,145.09,
RUN-PB-013,51,GA02,42.18,0,0.779,145.2,41.41
RUN-PB-013,51,GA03,50.57,0,,,
RUN-PB-013,51,GA04,42.08,0,,145.47,
RUN-PB-013,51,GA05,38.98,0,0.735,145.7,41.72
RUN-PB-013,51,GA06,44.7,0,,,
RUN-PB-013,51,GA07,44.5,0,,,
RUN-PB-013,51,GA08,41.37,3,,146.34,
RUN-PB-013,51,GA09,47.33,0,,,
RUN-PB-013,51,GA10,48.81,1,0.663,143.06,41.27
RUN-PB-013,51,GA11,49.0,1,0.743,143.76,40.95
RUN-PB-013,51,GA12,45.79,2,0.731,143.87,42.3
RUN-PB-013,51,GA13,37.25,0,0.799,142.17,41.58
RUN-PB-013,51,GA14,42.53,0,0.643,145.54,41.69
RUN-PB-013,51,EOL01,46.15,1,,,42.69
RUN-PB-013,51,EOL02,43.89,0,0.634,144.26,41.63
RUN-PB-013,51,EOL03,51.63,1,0.849,144.51,42.72
RUN-PB-013,51,EOL04,55.31,2,0.724,145.72,42.74
RUN-PB-013,51,EOL05,48.52,3,,,41.97
RUN-PB-013,51,EOL06,45.4,1,0.829,145.37,42.1
RUN-PB-013,51,EOL07,59.89,0,,,
RUN-PB-013,52,ST01,34.19,1,0.752,145.72,41.72
RUN-PB-013,52,ST02,37.61,2,0.766,149.52,41.03
RUN-PB-013,52,ST03,39.84,1,0.729,142.03,40.29
RUN-PB-013,52,ST04,35.1,3,0.74,,
RUN-PB-013,52,ST05,41.73,1,0.737,146.12,43.41
RUN-PB-013,52,ST06,44.27,0,,,
RUN-PB-013,52,B01,42.18,0,0.711,147.21,42.38
RUN-PB-013,52,B02,44.5,1,0.715,142.64,42.6
RUN-PB-013,52,B03,39.08,1,0.642,149.47,40.52
RUN-PB-013,52,B04,40.24,1,0.711,141.17,41.77
RUN-PB-013,52,B05,42.91,1,0.728,144.42,42.27
RUN-PB-013,52,B06,41.97,0,0.761,147.3,41.78
RUN-PB-013,52,B07,46.55,1,0.799,142.4,43.06
RUN-PB-013,52,B08,37.17,0,0.785,147.46,42.28
RUN-PB-013,52,B09,42.1,0,,142.86,
RUN-PB-013,52,B10,40.99,1,,146.12,
RUN-PB-013,52,B11,46.83,1,0.694,147.85,42.19
RUN-PB-013,52,B12,50.66,0,,,
RUN-PB-013,52,P01,48.36,1,,,43.09
RUN-PB-013,52,P02,55.59,0,0.742,142.02,42.37
RUN-PB-013,52,P03,57.8,2,0.627,146.57,41.12
RUN-PB-013,52,P04,43.81,1,0.738,145.34,42.65
RUN-PB-013,52,P05,41.59,0,0.745,143.72,41.08
RUN-PB-013,52,P06,40.74,1,,,40.37
RUN-PB-013,52,P07,44.54,2,0.774,148.4,40.18
RUN-PB-013,52,P08,45.37,0,0.774,139.66,40.93
RUN-PB-013,52,P09,61.07,0,0.767,141.59,42.68
RUN-PB-013,52,P10,52.37,0,,,
RUN-PB-013,52,BAT01,36.67,4,0.709,145.39,42.86
RUN-PB-013,52,BAT02,39.08,2,0.736,145.44,42.8
RUN-PB-013,52,BAT03,38.33,1,0.75,145.91,40.61
RUN-PB-013,52,BAT04,46.03,0,,,
RUN-PB-013,52,BAT05,44.08,1,0.636,144.16,43.37
RUN-PB-013,52,BAT06,49.77,4,0.762,147.47,42.98
RUN-PB-013,52,BAT07,41.25,4,0.749,145.73,42.95
RUN-PB-013,52,BAT08,54.19,1,0.78,145.11,42.46
RUN-PB-013,52,PT01,44.88,1,0.841,149.02,42.71
RUN-PB-013,52,PT02,47.08,1,0.786,142.2,41.89
RUN-PB-013,52,PT03,43.28,3,,144.57,
RUN-PB-013,52,PT04,40.02,0,0.692,148.78,42.33
RUN-PB-013,52,GA01,41.57,0,,145.7,
RUN-PB-013,52,GA02,43.74,1,0.844,150.64,41.96
RUN-PB-013,52,GA03,48.46,0,,,
RUN-PB-013,52,GA04,42.67,1,,143.67,
RUN-PB-013,52,GA05,37.88,0,0.677,144.52,41.7
RUN-PB-013,52,GA06,45.27,0,,,
RUN-PB-013,52,GA07,43.24,0,,,
RUN-PB-013,52,GA08,40.18,2,,141.47,
RUN-PB-013,52,GA09,45.69,0,,,
RUN-PB-013,52,GA10,47.57,2,0.75,143.62,43.67
RUN-PB-013,52,GA11,49.48,0,0.715,143.4,41.85
RUN-PB-013,52,GA12,45.47,2,0.691,143.09,41.07
RUN-PB-013,52,GA13,37.84,0,0.744,144.32,40.76
RUN-PB-013,52,GA14,40.7,0,0.87,147.62,42.59
RUN-PB-013,52,EOL01,46.45,1,,,41.53
RUN-PB-013,52,EOL02,43.45,0,0.82,141.16,42.01
RUN-PB-013,52,EOL03,51.13,1,0.739,147.43,41.27
RUN-PB-013,52,EOL04,55.37,0,0.812,140.29,42.36
RUN-PB-013,52,EOL05,48.92,1,,,41.26
RUN-PB-013,52,EOL06,43.98,1,0.695,142.83,42.15
RUN-PB-013,52,EOL07,59.82,0,,,
RUN-PB-013,53,ST01,35.68,1,0.77,141.11,42.57
RUN-PB-013,53,ST02,37.93,0,0.727,145.63,40.26
RUN-PB-013,53,ST03,40.25,0,0.761,140.67,41.28
RUN-PB-013,53,ST04,35.4,3,0.739,,
RUN-PB-013,53,ST05,42.79,3,0.776,147.04,42.34
RUN-PB-013,53,ST06,44.79,0,,,
RUN-PB-013,53,B01,42.06,0,0.763,148.41,41.63
RUN-PB-013,53,B02,43.95,2,0.736,145.34,42.46
RUN-PB-013,53,B03,37.66,1,0.744,146.33,43.35
RUN-PB-013,53,B04,40.51,0,0.793,146.26,42.79
RUN-PB-013,53,B05,42.06,1,0.726,140.38,41.75
RUN-PB-013,53,B06,42.42,1,0.737,142.82,42.07
RUN-PB-013,53,B07,46.16,1,0.809,142.75,41.19
RUN-PB-013,53,B08,38.24,1,0.788,150.68,43.3
RUN-PB-013,53,B09,41.84,0,,143.95,
RUN-PB-013,53,B10,40.57,1,,147.99,
RUN-PB-013,53,B11,47.52,2,0.797,145.54,41.56
RUN-PB-013,53,B12,50.25,0,,,
RUN-PB-013,53,P01,48.68,1,,,41.45
RUN-PB-013,53,P02,54.99,0,0.745,146.81,42.18
RUN-PB-013,53,P03,58.39,0,0.761,148.89,42.4
RUN-PB-013,53,P04,43.94,2,0.719,147.47,40.94
RUN-PB-013,53,P05,41.12,1,0.676,142.64,42.9
RUN-PB-013,53,P06,40.2,2,,,41.37
RUN-PB-013,53,P07,45.15,2,0.681,146.41,42.25
RUN-PB-013,53,P08,46.81,0,0.742,151.4,42.63
RUN-PB-013,53,P09,60.07,1,0.684,143.66,42.53
RUN-PB-013,53,P10,52.32,0,,,
RUN-PB-013,53,BAT01,34.91,4,0.781,147.88,41.84
RUN-PB-013,53,BAT02,40.15,2,0.707,147.0,42.4
RUN-PB-013,53,BAT03,37.78,1,0.789,143.14,42.85
RUN-PB-013,53,BAT04,46.67,0,,,
RUN-PB-013,53,BAT05,42.9,1,0.813,150.42,42.69
RUN-PB-013,53,BAT06,49.46,2,0.727,144.68,41.68
RUN-PB-013,53,BAT07,41.65,2,0.695,144.24,42.5
RUN-PB-013,53,BAT08,53.22,2,0.696,147.76,43.09
RUN-PB-013,53,PT01,45.47,0,0.739,143.4,40.58
RUN-PB-013,53,PT02,47.34,1,0.746,138.74,41.86
RUN-PB-013,53,PT03,43.38,1,,143.95,
RUN-PB-013,53,PT04,40.53,3,0.802,144.95,41.17
RUN-PB-013,53,GA01,40.39,2,,146.99,
RUN-PB-013,53,GA02,44.31,0,0.766,142.81,41.87
RUN-PB-013,53,GA03,50.49,0,,,
RUN-PB-013,53,GA04,42.44,1,,148.52,
RUN-PB-013,53,GA05,40.07,0,0.77,146.83,42.21
RUN-PB-013,53,GA06,45.24,0,,,
RUN-PB-013,53,GA07,44.21,0,,,
RUN-PB-013,53,GA08,41.59,1,,143.81,
RUN-PB-013,53,GA09,45.07,0,,,
RUN-PB-013,53,GA10,47.8,0,0.761,147.3,40.69
RUN-PB-013,53,GA11,49.57,1,0.75,145.38,41.98
RUN-PB-013,53,GA12,44.29,1,0.745,146.11,41.31
RUN-PB-013,53,GA13,37.9,2,0.739,150.06,42.24
RUN-PB-013,53,GA14,42.45,1,0.917,149.85,41.47
RUN-PB-013,53,EOL01,46.38,0,,,41.13
RUN-PB-013,53,EOL02,44.38,1,0.845,150.19,42.51
RUN-PB-013,53,EOL03,52.13,3,0.802,145.75,43.25
RUN-PB-013,53,EOL04,55.87,4,0.765,145.79,41.88
RUN-PB-013,53,EOL05,48.18,4,,,40.09
RUN-PB-013,53,EOL06,45.43,1,0.77,145.34,43.16
RUN-PB-013,53,EOL07,59.77,0,,,
RUN-PB-013,54,ST01,34.31,3,0.788,141.95,42.1
RUN-PB-013,54,ST02,37.93,0,0.733,142.55,41.56
RUN-PB-013,54,ST03,40.33,1,0.807,144.56,40.15
RUN-PB-013,54,ST04,37.65,0,0.75,,
RUN-PB-013,54,ST05,41.61,0,0.808,143.93,41.81
RUN-PB-013,54,ST06,44.34,0,,,
RUN-PB-013,54,B01,42.49,1,0.768,141.7,41.8
RUN-PB-013,54,B02,44.0,1,0.646,144.06,42.37
RUN-PB-013,54,B03,39.07,0,0.679,146.9,43.35
RUN-PB-013,54,B04,40.76,0,0.782,142.45,41.01
RUN-PB-013,54,B05,43.38,0,0.767,144.69,42.08
RUN-PB-013,54,B06,43.1,2,0.845,145.36,41.53
RUN-PB-013,54,B07,46.45,2,0.747,143.92,42.78
RUN-PB-013,54,B08,37.64,1,0.707,141.37,42.41
RUN-PB-013,54,B09,41.7,1,,145.29,
RUN-PB-013,54,B10,39.9,0,,142.6,
RUN-PB-013,54,B11,48.92,2,0.71,146.2,42.28
RUN-PB-013,54,B12,50.16,0,,,
RUN-PB-013,54,P01,47.34,0,,,41.53
RUN-PB-013,54,P02,54.76,0,0.814,145.41,41.8
RUN-PB-013,54,P03,57.95,3,0.801,145.51,40.44
RUN-PB-013,54,P04,44.3,2,0.782,144.02,41.01
RUN-PB-013,54,P05,41.5,1,0.771,139.63,41.55
RUN-PB-013,54,P06,40.28,3,,,41.25
RUN-PB-013,54,P07,44.51,2,0.676,149.22,40.48
RUN-PB-013,54,P08,46.54,3,0.836,145.27,42.16
RUN-PB-013,54,P09,59.79,1,0.762,143.93,41.98
RUN-PB-013,54,P10,52.15,0,,,
RUN-PB-013,54,BAT01,37.22,0,0.756,144.14,43.63
RUN-PB-013,54,BAT02,39.36,1,0.808,148.73,43.31
RUN-PB-013,54,BAT03,38.36,2,0.803,143.37,41.98
RUN-PB-013,54,BAT04,46.0,0,,,
RUN-PB-013,54,BAT05,45.34,2,0.765,142.63,41.46
RUN-PB-013,54,BAT06,50.07,0,0.693,143.03,42.69
RUN-PB-013,54,BAT07,42.52,0,0.788,146.06,41.89
RUN-PB-013,54,BAT08,55.05,1,0.72,146.27,40.97
RUN-PB-013,54,PT01,44.99,7,0.711,147.16,42.36
RUN-PB-013,54,PT02,46.97,1,0.759,144.62,41.42
RUN-PB-013,54,PT03,44.46,1,,144.94,
RUN-PB-013,54,PT04,39.62,1,0.7,144.17,40.91
RUN-PB-013,54,GA01,40.52,2,,145.71,
RUN-PB-013,54,GA02,44.54,0,0.656,145.33,40.71
RUN-PB-013,54,GA03,49.75,0,,,
RUN-PB-013,54,GA04,41.06,0,,142.68,
RUN-PB-013,54,GA05,39.0,2,0.755,145.11,42.36
RUN-PB-013,54,GA06,44.32,0,,,
RUN-PB-013,54,GA07,44.77,0,,,
RUN-PB-013,54,GA08,41.7,0,,148.75,
RUN-PB-013,54,GA09,45.31,0,,,
RUN-PB-013,54,GA10,47.66,1,0.796,145.15,41.64
RUN-PB-013,54,GA11,50.62,2,0.82,142.66,42.72
RUN-PB-013,54,GA12,44.23,4,0.764,149.14,41.3
RUN-PB-013,54,GA13,38.17,3,0.73,145.47,42.45
RUN-PB-013,54,GA14,41.72,0,0.702,141.52,43.16
RUN-PB-013,54,EOL01,47.93,1,,,41.2
RUN-PB-013,54,EOL02,44.8,3,0.686,144.28,41.87
RUN-PB-013,54,EOL03,51.98,0,0.704,144.17,41.13
RUN-PB-013,54,EOL04,56.02,0,0.685,143.04,42.07
RUN-PB-013,54,EOL05,48.53,1,,,42.18
RUN-PB-013,54,EOL06,44.86,2,0.701,141.07,42.68
RUN-PB-013,54,EOL07,61.08,0,,,
RUN-PB-013,55,ST01,35.65,4,0.703,145.91,41.53
RUN-PB-013,55,ST02,37.3,3,0.742,147.07,42.45
RUN-PB-013,55,ST03,41.27,2,0.691,148.0,42.57
RUN-PB-013,55,ST04,36.54,2,0.824,,
RUN-PB-013,55,ST05,43.02,2,0.865,147.1,42.42
RUN-PB-013,55,ST06,45.21,0,,,
RUN-PB-013,55,B01,41.94,0,0.722,148.34,41.84
RUN-PB-013,55,B02,44.45,1,0.658,144.56,43.08
RUN-PB-013,55,B03,38.0,1,0.715,144.95,40.67
RUN-PB-013,55,B04,40.89,2,0.766,149.33,40.93
RUN-PB-013,55,B05,43.25,3,0.738,149.39,43.32
RUN-PB-013,55,B06,42.53,1,0.867,148.55,42.41
RUN-PB-013,55,B07,46.64,2,0.714,147.67,39.71
RUN-PB-013,55,B08,38.65,4,0.827,140.73,41.18
RUN-PB-013,55,B09,42.58,4,,145.02,
RUN-PB-013,55,B10,41.04,1,,144.6,
RUN-PB-013,55,B11,47.16,2,0.754,142.86,42.12
RUN-PB-013,55,B12,49.8,0,,,
RUN-PB-013,55,P01,49.55,0,,,44.19
RUN-PB-013,55,P02,54.48,0,0.805,143.57,42.04
RUN-PB-013,55,P03,58.27,0,0.733,139.62,41.98
RUN-PB-013,55,P04,43.77,3,0.766,140.94,43.29
RUN-PB-013,55,P05,41.62,0,0.8,142.92,42.63
RUN-PB-013,55,P06,39.96,0,,,42.31
